lat [deg],lon [deg],start time [s],duration [s],severity,measurements
0.4309990000000425,33.19379100000003,0,86400,1,"['visible', 'sar', 'thermal']"
42.99940300000003,-82.42257599999994,0,86400,1,"['visible', 'sar', 'thermal']"
45.82291600000008,-84.75390999999996,0,86400,1,"['visible', 'sar', 'thermal']"
-5.911179999999945,29.18541700000003,0,86400,1,"['visible', 'sar', 'thermal']"
52.23439300000007,104.32187500000003,0,86400,1,"['visible', 'sar', 'thermal']"
-14.417701999999965,35.23645800000003,0,86400,1,"['visible', 'sar', 'thermal']"
42.90433400000006,-78.90808399999997,0,86400,1,"['visible', 'sar', 'thermal']"
44.90625000000006,59.71458300000006,0,86400,1,"['visible', 'sar', 'thermal']"
44.48055700000003,-75.79424599999999,0,86400,1,"['visible', 'sar', 'thermal']"
13.077083000000073,14.52708300000006,0,86400,1,"['visible', 'sar', 'thermal']"
41.05662500000005,52.91291300000006,0,86400,1,"['visible', 'sar', 'thermal']"
59.95278000000008,31.03285100000005,0,86400,1,"['visible', 'sar', 'thermal']"
46.38541700000008,74.60208300000005,0,86400,1,"['visible', 'sar', 'thermal']"
60.91987300000005,34.16145800000004,0,86400,1,"['visible', 'sar', 'thermal']"
-28.427082999999985,137.20625000000007,0,86400,1,"['visible', 'sar', 'thermal']"
-16.558622999999955,-69.02902099999994,0,86400,1,"['visible', 'sar', 'thermal']"
11.122437000000048,-84.78190299999994,0,86400,1,"['visible', 'sar', 'thermal']"
58.70450800000003,-111.20051199999996,0,86400,1,"['visible', 'sar', 'thermal']"
3.372917000000029,36.14375000000007,0,86400,1,"['visible', 'sar', 'thermal']"
41.41041700000005,-112.83124999999995,0,86400,1,"['visible', 'sar', 'thermal']"
42.48541700000004,77.42708300000004,0,86400,1,"['visible', 'sar', 'thermal']"
-30.843749999999943,-62.25208299999997,0,86400,1,"['visible', 'sar', 'thermal']"
6.3026270000000295,0.0603470000000356,0,86400,1,"['visible', 'sar', 'thermal']"
-7.914582999999936,32.20208300000007,0,86400,1,"['visible', 'sar', 'thermal']"
